,userId_x,movieId,title,genres,imdbId,tmdbId,rating,timestamp_x,clean_title
4975,387.0,7616,Body Double (1984),Mystery|Thriller,86984,11507.0,2.5,1154579348.0,Body Double  1984 
4976,474.0,7618,Chaplin (1992),Drama,103939,10435.0,3.5,1145125822.0,Chaplin  1992 
4977,288.0,7619,"Miracle Worker, The (1962)",Drama,56241,1162.0,3.5,1085424808.0,Miracle Worker  The  1962 
4978,462.0,7620,Monster in a Box (1992),Comedy|Drama,102467,34328.0,4.0,1123891755.0,Monster in a Box  1992 
4979,66.0,7624,School Ties (1992),Drama,105327,14684.0,3.0,1093747331.0,School Ties  1992 
4980,307.0,7636,Raising Cain (1992),Horror|Thriller,105217,13937.0,0.5,1189608079.0,Raising Cain  1992 
4981,274.0,7646,Rose Red (2002),Horror|Mystery|Thriller,259153,14980.0,4.0,1172458386.0,Rose Red  2002 
4982,66.0,7647,Noises Off... (1992),Comedy,105017,26670.0,4.0,1093747992.0,Noises Off     1992 
4983,28.0,7649,Babylon 5: In the Beginning (1998),Adventure|Sci-Fi,120711,10940.0,2.0,1235976155.0,Babylon 5  In the Beginning  1998 
4984,91.0,7650,"Witchfinder General (Conquerer Worm, The) (1968)",Horror,63285,31965.0,3.5,1112712463.0,Witchfinder General  Conquerer Worm  The   1968 
4985,599.0,7657,Versus (2000),Action|Comedy|Fantasy|Horror,275773,5842.0,3.5,1519121283.0,Versus  2000 
4986,76.0,7669,Pride and Prejudice (1995),Drama|Romance,112130,164721.0,1.5,1439168724.0,Pride and Prejudice  1995 
4987,182.0,7698,"China Syndrome, The (1979)",Drama|Thriller,78966,988.0,3.5,1085148244.0,China Syndrome  The  1979 
4988,50.0,7700,"Wages of Fear, The (Salaire de la peur, Le) (1953)",Action|Adventure|Drama|Thriller,46268,204.0,4.0,1514239814.0,Wages of Fear  The  Salaire de la peur  Le   1953 
4989,21.0,7701,Look Who's Talking Too (1990),Comedy|Romance,100050,9356.0,2.5,1419794804.0,Look Who s Talking Too  1990 
4990,474.0,7702,"Bells of St. Mary's, The (1945)",Drama,37536,32430.0,3.5,1087831882.0,Bells of St  Mary s  The  1945 
4991,599.0,7704,"Delta Force, The (1986)",Action,90927,16113.0,2.0,1519347513.0,Delta Force  The  1986 
4992,474.0,7705,Pat and Mike (1952),Comedy|Romance,45012,33575.0,4.0,1137521632.0,Pat and Mike  1952 
4993,28.0,7706,Animal Crackers (1930),Comedy|Musical,20640,13913.0,4.0,1235975729.0,Animal Crackers  1930 
4994,599.0,7707,"He Said, She Said (1991)",Comedy|Drama|Romance,102011,17956.0,2.0,1519354277.0,He Said  She Said  1991 
4995,307.0,7708,Bedazzled (1967),Comedy|Fantasy,61391,18209.0,2.0,1186258633.0,Bedazzled  1967 
4996,474.0,7713,Cat People (1942),Drama|Horror|Romance|Thriller,34587,25508.0,4.0,1100292118.0,Cat People  1942 
4997,474.0,7714,Camelot (1967),Drama|Musical|Romance,61439,18978.0,4.0,1083701611.0,Camelot  1967 
4998,474.0,7716,"Lonely Guy, The (1984)",Comedy,87635,27171.0,3.5,1083701607.0,Lonely Guy  The  1984 
4999,292.0,7720,"Four Musketeers, The (1974)",Action|Adventure|Comedy|Romance,73012,12310.0,3.5,1293562877.0,Four Musketeers  The  1974 
5000,474.0,7727,Protocol (1984),Comedy,87951,37296.0,3.0,1087832288.0,Protocol  1984 
5001,177.0,7728,"Postman Always Rings Twice, The (1946)",Crime|Drama|Film-Noir|Thriller,38854,25736.0,3.0,1435719648.0,Postman Always Rings Twice  The  1946 
5002,514.0,7730,Matinee (1993),Comedy|Drama,107529,25389.0,3.0,1534560088.0,Matinee  1993 
5003,594.0,7742,Baxter (1989),Drama|Horror,94713,52794.0,0.5,1108950670.0,Baxter  1989 
5004,64.0,7743,Explorers (1985),Adventure|Children|Sci-Fi,89114,9872.0,4.5,1161563891.0,Explorers  1985 
5005,387.0,7745,"Scent of Green Papaya, The (Mùi du du xhan - L'odeur de la papaye verte) (1993)",Drama,107617,19552.0,4.0,1117438276.0,Scent of Green Papaya  The  M i du du xhan   L odeur de la papaye verte   1993 
5006,50.0,7748,Pierrot le fou (1965),Crime|Drama,59592,2786.0,4.0,1514239964.0,Pierrot le fou  1965 
5007,387.0,7749,Weekend (a.k.a. Le Week-end) (Week End) (1967),Drama,62480,8075.0,4.0,1155370453.0,Weekend  a k a  Le Week end   Week End   1967 
5008,18.0,7753,Tuesdays with Morrie (1999),Drama,207805,26133.0,3.5,1511639311.0,Tuesdays with Morrie  1999 
5009,377.0,7756,Alexander Nevsky (Aleksandr Nevskiy) (1938),Action|Drama|War,29850,10235.0,5.0,1340343359.0,Alexander Nevsky  Aleksandr Nevskiy   1938 
5010,51.0,7757,Jason and the Argonauts (1963),Action|Adventure|Fantasy,57197,11533.0,3.5,1230931776.0,Jason and the Argonauts  1963 
5011,137.0,7762,"Tinker, Tailor, Soldier, Spy (1979)",Drama|Thriller,80297,140207.0,3.0,1204864005.0,Tinker  Tailor  Soldier  Spy  1979 
5012,66.0,7766,Throne of Blood (Kumonosu jô) (1957),Action|Drama|Thriller|War,50613,3777.0,4.0,1113188973.0,Throne of Blood  Kumonosu j    1957 
5013,462.0,7767,"Best of Youth, The (La meglio gioventù) (2003)",Drama,346336,11659.0,4.5,1130433382.0,Best of Youth  The  La meglio giovent    2003 
5014,474.0,7772,Undercurrent (1946),Film-Noir|Thriller,39066,44098.0,3.5,1100292158.0,Undercurrent  1946 
5015,132.0,7773,"Bang, Bang, You're Dead (2002)",Drama,288439,16876.0,4.0,1157924253.0,Bang  Bang  You re Dead  2002 
5016,307.0,7781,Twister (1990),Comedy,96321,77780.0,1.5,1186259290.0,Twister  1990 
5017,594.0,7782,Sniper (1993),Action|Drama,108171,9545.0,4.5,1108974279.0,Sniper  1993 
5018,462.0,7786,Genghis Blues (1999),Documentary,187859,28030.0,3.5,1201445634.0,Genghis Blues  1999 
5019,474.0,7789,"11'09""01 - September 11 (2002)",Drama,328802,1926.0,4.0,1099060001.0,11 09 01   September 11  2002 
5020,,7792,"Parallax View, The (1974)",Thriller,71970,17365.0,,,Parallax View  The  1974 
5021,91.0,7802,"Warriors, The (1979)",Action|Adventure|Crime|Thriller,80120,11474.0,4.0,1112711552.0,Warriors  The  1979 
5022,210.0,7810,Babylon 5: A Call to Arms (1999),Adventure|Sci-Fi,146455,10916.0,4.0,1527266181.0,Babylon 5  A Call to Arms  1999 
5023,210.0,7811,Babylon 5: The River of Souls (1998),Drama|Sci-Fi,146247,10921.0,4.0,1527266180.0,Babylon 5  The River of Souls  1998 
5024,210.0,7812,Babylon 5: Thirdspace (1998),Drama|Sci-Fi,121804,10941.0,4.0,1527266184.0,Babylon 5  Thirdspace  1998 
5025,260.0,7815,True Stories (1986),Comedy|Musical,92117,24798.0,5.0,1109410367.0,True Stories  1986 
5026,346.0,7820,"Virgin Spring, The (Jungfrukällan) (1960)",Crime|Drama,53976,11656.0,3.5,1133799346.0,Virgin Spring  The  Jungfruk llan   1960 
5027,474.0,7822,Mogambo (1953),Adventure|Drama|Romance,46085,25009.0,3.0,1084279238.0,Mogambo  1953 
5028,474.0,7826,"Secret Life of Walter Mitty, The (1947)",Comedy|Romance|Thriller,39808,40092.0,3.5,1084279234.0,Secret Life of Walter Mitty  The  1947 
5029,474.0,7831,Another Thin Man (1939),Comedy|Crime|Drama|Mystery|Romance,31047,14589.0,3.5,1144111831.0,Another Thin Man  1939 
5030,474.0,7832,"Thin Man Goes Home, The (1945)",Comedy|Crime|Mystery,37365,14594.0,3.5,1144882753.0,Thin Man Goes Home  The  1945 
5031,474.0,7833,Shadow of the Thin Man (1941),Comedy|Crime|Mystery,34172,14590.0,3.5,1144882783.0,Shadow of the Thin Man  1941 
5032,377.0,7834,After the Thin Man (1936),Comedy|Crime|Mystery|Romance,27260,14588.0,4.0,1340342977.0,After the Thin Man  1936 
5033,474.0,7835,Song of the Thin Man (1947),Comedy|Crime|Drama|Musical|Mystery|Romance,39853,14595.0,3.5,1144882786.0,Song of the Thin Man  1947 
5034,474.0,7839,Love Crazy (1941),Comedy,33852,20644.0,3.5,1084279177.0,Love Crazy  1941 
5035,474.0,7840,Gunga Din (1939),Adventure|Comedy|War,31398,24965.0,3.0,1089638217.0,Gunga Din  1939 
5036,28.0,7841,Children of Dune (2003),Fantasy|Sci-Fi,287839,192936.0,4.5,1234337227.0,Children of Dune  2003 
5037,28.0,7842,Dune (2000),Drama|Fantasy|Sci-Fi,142032,876.0,5.0,1234337731.0,Dune  2000 
5038,18.0,7843,Lammbock (2001),Comedy,258760,1583.0,4.5,1492805510.0,Lammbock  2001 
5039,187.0,7844,"Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk) (1993)",Action|Comedy,106936,17653.0,4.0,1180302261.0,Legend  The  Legend of Fong Sai Yuk  The   Fong Sai Yuk   1993 
5040,274.0,7845,Tremors II: Aftershocks (1996),Comedy|Horror|Sci-Fi,114720,11069.0,3.5,1172030767.0,Tremors II  Aftershocks  1996 
5041,274.0,7846,Tremors 3: Back to Perfection (2001),Comedy|Horror|Sci-Fi,259685,10829.0,2.5,1172275252.0,Tremors 3  Back to Perfection  2001 
5042,263.0,7879,Notorious C.H.O. (2002),Comedy,300274,57946.0,3.5,1090948262.0,Notorious C H O   2002 
5043,474.0,7882,The Plague of the Zombies (1966),Horror,60841,29049.0,3.0,1084365770.0,The Plague of the Zombies  1966 
5044,474.0,7883,I Walked with a Zombie (1943),Drama|Horror,36027,27130.0,3.5,1100291707.0,I Walked with a Zombie  1943 
5045,28.0,7884,Highway 61 (1991),Comedy,102035,8468.0,2.5,1243837355.0,Highway 61  1991 
5046,474.0,7888,How to Succeed in Business Without Really Trying (1967),Comedy|Musical,61791,22682.0,3.5,1099315952.0,How to Succeed in Business Without Really Trying  1967 
5047,74.0,7889,Pat Garrett and Billy the Kid (1973),Western,70518,11577.0,4.0,1207501813.0,Pat Garrett and Billy the Kid  1973 
5048,514.0,7891,"Last Man on Earth, The (Ultimo uomo della Terra, L') (1964)",Drama|Horror|Sci-Fi,58700,21159.0,3.0,1533945835.0,Last Man on Earth  The  Ultimo uomo della Terra  L    1964 
5049,274.0,7894,"Duck, You Sucker (1971)",Action|Western,67140,336.0,3.5,1172275177.0,Duck  You Sucker  1971 
5050,387.0,7895,Bring Me the Head of Alfredo Garcia (1974),Crime|Drama|Thriller,71249,11942.0,3.5,1166936519.0,Bring Me the Head of Alfredo Garcia  1974 
5051,474.0,7896,Ride the High Country (1962),Adventure|Drama|Western,56412,36206.0,3.5,1094562833.0,Ride the High Country  1962 
5052,3.0,7899,Master of the Flying Guillotine (Du bi quan wang da po xue di zi) (1975),Action,72913,49636.0,4.5,1306464036.0,Master of the Flying Guillotine  Du bi quan wang da po xue di zi   1975 
5053,474.0,7900,Frankenstein Must Be Destroyed (1969),Drama|Horror|Sci-Fi,65738,3075.0,3.0,1084365728.0,Frankenstein Must Be Destroyed  1969 
5054,606.0,7916,Gidget (1959),Comedy,52847,43096.0,3.5,1171813550.0,Gidget  1959 
5055,462.0,7920,Desperate Living (1977),Comedy|Crime,75936,14262.0,3.5,1123891062.0,Desperate Living  1977 
5056,23.0,7924,Stray Dog (Nora inu) (1949),Drama|Film-Noir|Thriller,41699,30368.0,3.5,1107341502.0,Stray Dog  Nora inu   1949 
5057,332.0,7925,"Hidden Fortress, The (Kakushi-toride no san-akunin) (1958)",Action|Adventure,51808,1059.0,4.5,1352674254.0,Hidden Fortress  The  Kakushi toride no san akunin   1958 
5058,298.0,7926,High and Low (Tengoku to jigoku) (1963),Crime|Drama|Film-Noir|Thriller,57565,12493.0,4.0,1447518364.0,High and Low  Tengoku to jigoku   1963 
5059,64.0,7930,"People Under the Stairs, The (1991)",Horror|Mystery|Thriller,105121,13122.0,3.5,1161529679.0,People Under the Stairs  The  1991 
5060,23.0,7932,Dark Days (2000),Documentary,235327,14273.0,3.0,1107341862.0,Dark Days  2000 
5061,168.0,7934,Zelig (1983),Comedy,86637,11030.0,4.5,1306802281.0,Zelig  1983 
5062,387.0,7936,Shame (Skammen) (1968),Drama|War,63611,26372.0,4.0,1146372921.0,Shame  Skammen   1968 
5063,346.0,7937,"Silence, The (Tystnaden) (1963)",Drama,57611,11506.0,3.0,1172692108.0,Silence  The  Tystnaden   1963 
5064,387.0,7938,Winter Light (Nattvardsgästerna) (1963),Drama,57358,29455.0,3.5,1160979635.0,Winter Light  Nattvardsg sterna   1963 
5065,387.0,7939,Through a Glass Darkly (Såsom i en spegel) (1961),Drama,55499,11602.0,4.5,1160898694.0,Through a Glass Darkly  S som i en spegel   1961 
5066,346.0,7940,The Magician (1958),Drama,51365,29453.0,4.5,1125857331.0,The Magician  1958 
5067,309.0,7943,"Killers, The (1946)",Crime|Film-Noir,38669,14638.0,4.0,1166068511.0,Killers  The  1946 
5068,474.0,7944,"Night of the Iguana, The (1964)",Drama|Thriller,58404,14703.0,3.0,1086785434.0,Night of the Iguana  The  1964 
5069,387.0,7951,Nightbreed (1990),Fantasy|Horror,100260,20481.0,2.0,1207464614.0,Nightbreed  1990 
5070,187.0,7976,Ken Park (2002),Drama,209077,7090.0,4.5,1161954861.0,Ken Park  2002 
5071,318.0,7979,Monterey Pop (1968),Documentary|Musical,64689,42632.0,3.5,1304077756.0,Monterey Pop  1968 
5072,63.0,7980,"Bridge Too Far, A (1977)",Action|Drama|War,75784,5902.0,4.5,1443200182.0,Bridge Too Far  A  1977 
5073,187.0,7981,Infernal Affairs (Mou gaan dou) (2002),Crime|Drama|Thriller,338564,10775.0,4.0,1161954590.0,Infernal Affairs  Mou gaan dou   2002 
5074,64.0,7982,"Tale of Two Sisters, A (Janghwa, Hongryeon) (2003)",Drama|Horror|Mystery|Thriller,365376,4552.0,4.5,1161530147.0,Tale of Two Sisters  A  Janghwa  Hongryeon   2003 
5075,51.0,7983,Broadway Danny Rose (1984),Comedy,87003,12762.0,5.0,1230931767.0,Broadway Danny Rose  1984 
5076,610.0,7984,From Beyond (1986),Horror|Sci-Fi,91083,14510.0,4.0,1495959169.0,From Beyond  1986 
5077,599.0,7986,Robot Jox (1990),Sci-Fi,102800,15618.0,1.0,1519174935.0,Robot Jox  1990 
5078,387.0,7987,Dolls (1987),Horror,92906,24341.0,2.5,1215672910.0,Dolls  1987 
5079,599.0,7988,Space Truckers (1996),Comedy|Sci-Fi,120199,10690.0,2.0,1519369662.0,Space Truckers  1996 
5080,3.0,7991,Death Race 2000 (1975),Action|Sci-Fi,72856,13282.0,5.0,1306463684.0,Death Race 2000  1975 
5081,387.0,7993,"Bucket Of Blood, A (1959)",Comedy|Horror,52655,22642.0,2.5,1188367796.0,Bucket Of Blood  A  1959 
5082,169.0,8008,Brigadoon (1954),Fantasy|Musical|Romance,46807,18283.0,5.0,1085699657.0,Brigadoon  1954 
5083,28.0,8010,"Power of One, The (1992)",Drama,105159,13823.0,4.0,1235806217.0,Power of One  The  1992 
5084,260.0,8011,"Weather Underground, The (2002)",Documentary,343168,14108.0,4.0,1109410524.0,Weather Underground  The  2002 
5085,23.0,8012,Kikujiro (Kikujirô no natsu) (1999),Comedy|Drama,199683,4291.0,4.0,1107164430.0,Kikujiro  Kikujir  no natsu   1999 
5086,64.0,8014,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)",Drama,374546,113.0,5.0,1161530121.0,Spring  Summer  Fall  Winter    and Spring  Bom yeoreum gaeul gyeoul geurigo bom   2003 
5087,260.0,8015,"Phantom Tollbooth, The (1970)",Adventure|Animation|Children|Fantasy,64806,28476.0,3.5,1109410580.0,Phantom Tollbooth  The  1970 
5088,91.0,8016,"Getaway, The (1972)",Action|Crime|Drama|Thriller,68638,5916.0,3.5,1112711716.0,Getaway  The  1972 
5089,474.0,8019,Dark Water (Honogurai mizu no soko kara) (2002),Drama|Horror|Mystery|Thriller,308379,12205.0,4.0,1132173380.0,Dark Water  Honogurai mizu no soko kara   2002 
5090,66.0,8024,"Thing Called Love, The (1993)",Comedy|Drama|Romance,108327,27804.0,4.0,1113189825.0,Thing Called Love  The  1993 
5091,105.0,8025,The Thief (1997),Drama,124207,46187.0,4.5,1446622146.0,The Thief  1997 
5092,105.0,8033,How to Steal a Million (1966),Comedy|Crime|Romance,60522,3001.0,4.0,1446574118.0,How to Steal a Million  1966 
5093,594.0,8035,"Stendhal Syndrome, The (Sindrome di Stendhal, La) (1996)",Crime|Horror|Thriller,117658,39434.0,0.5,1108950834.0,Stendhal Syndrome  The  Sindrome di Stendhal  La   1996 
5094,182.0,8042,Mean Streets (1973),Crime|Drama,70379,203.0,4.0,1085152197.0,Mean Streets  1973 
5095,599.0,8043,Jack the Bear (1993),Comedy|Drama,107247,38749.0,1.5,1519142260.0,Jack the Bear  1993 
5096,221.0,8044,I Am a Fugitive from a Chain Gang (1932),Crime|Drama|Film-Noir,23042,29740.0,4.5,1119983966.0,I Am a Fugitive from a Chain Gang  1932 
5097,599.0,8045,Hamburger Hill (1987),Action|Drama|War,93137,10652.0,2.0,1519244828.0,Hamburger Hill  1987 
5098,474.0,8057,Sweet Bird of Youth (1962),Drama,56541,33632.0,3.0,1087832210.0,Sweet Bird of Youth  1962 
5099,580.0,8092,Frankenstein Unbound (1990),Drama|Horror|Sci-Fi,99612,3072.0,3.0,1167860701.0,Frankenstein Unbound  1990 
5100,64.0,8093,Shiri (Swiri) (1999),Action|Drama|Romance|Thriller,192657,10355.0,3.5,1161530106.0,Shiri  Swiri   1999 
5101,474.0,8094,Bad Day at Black Rock (1955),Drama|Thriller|Western,47849,14554.0,3.5,1139102246.0,Bad Day at Black Rock  1955 
5102,18.0,8117,In China They Eat Dogs (I Kina spiser de hunde) (1999),Action|Comedy,180748,250.0,4.0,1456859960.0,In China They Eat Dogs  I Kina spiser de hunde   1999 
5103,594.0,8118,Delta Force 2 (Delta Force 2: The Colombian Connection) (1990),Action|Adventure|Thriller|War,99399,19086.0,4.0,1108975387.0,Delta Force 2  Delta Force 2  The Colombian Connection   1990 
5104,414.0,8119,Crossroads (1986),Drama,90888,15392.0,4.5,1093392951.0,Crossroads  1986 
5105,140.0,8121,"Seducing Doctor Lewis (Grande séduction, La) (2003)",Comedy,366532,41277.0,1.0,1117729371.0,Seducing Doctor Lewis  Grande s duction  La   2003 
5106,474.0,8125,Sunrise: A Song of Two Humans (1927),Drama|Romance,18455,631.0,4.0,1140403914.0,Sunrise  A Song of Two Humans  1927 
5107,477.0,8126,Shock Corridor (1963),Drama,57495,25504.0,3.5,1244789349.0,Shock Corridor  1963 
5108,156.0,8128,Au revoir les enfants (1987),Drama,92593,1786.0,4.0,1106881279.0,Au revoir les enfants  1987 
5109,480.0,8131,Pursuit of Happiness (2001),Comedy|Romance,243508,210937.0,3.5,1179163130.0,Pursuit of Happiness  2001 
5110,28.0,8132,Gladiator (1992),Action|Drama,104346,16219.0,4.0,1234570622.0,Gladiator  1992 
5111,448.0,8136,Indestructible Man (1956),Crime|Horror|Sci-Fi,49363,48385.0,0.5,1262267722.0,Indestructible Man  1956 
5112,448.0,8137,"Wasp Woman, The (1959)",Horror|Sci-Fi,54462,27545.0,0.5,1221415770.0,Wasp Woman  The  1959 
5113,377.0,8138,Attack of the Giant Leeches (1959),Horror|Sci-Fi,53611,22718.0,4.0,1340347454.0,Attack of the Giant Leeches  1959 
5114,274.0,8142,Dead or Alive: Hanzaisha (1999),Action|Crime,221111,11315.0,3.5,1172427011.0,Dead or Alive  Hanzaisha  1999 
5115,50.0,8143,Lola Montès (1955),Drama,48308,35987.0,3.5,1527106239.0,Lola Mont s  1955 
5116,91.0,8147,Charly (1968),Drama|Sci-Fi,62794,29146.0,4.0,1112712000.0,Charly  1968 
5117,474.0,8153,Lust for Life (1956),Drama,49456,29592.0,2.5,1084884338.0,Lust for Life  1956 
5118,74.0,8154,"Dolce Vita, La (1960)",Drama,53779,439.0,5.0,1207500133.0,Dolce Vita  La  1960 
5119,50.0,8157,Jin Roh: The Wolf Brigade (Jin-Rô) (1998),Animation|Fantasy|Thriller,193253,823.0,3.0,1514239905.0,Jin Roh  The Wolf Brigade  Jin R    1998 
5120,66.0,8158,Rush (1991),Crime|Drama,102820,20289.0,4.0,1104644268.0,Rush  1991 
5121,474.0,8167,Captain Blood (1935),Action|Adventure|Romance,26174,16905.0,4.0,1093267599.0,Captain Blood  1935 
5122,307.0,8169,*batteries not included (1987),Children|Comedy|Fantasy|Sci-Fi,92494,11548.0,3.0,1186084234.0, batteries not included  1987 
5123,74.0,8183,Educating Rita (1983),Comedy|Drama,85478,38291.0,3.5,1207502372.0,Educating Rita  1983 
5124,387.0,8188,Sansho the Bailiff (Sanshô dayû) (1954),Drama,47445,20532.0,3.5,1204067281.0,Sansho the Bailiff  Sansh  day    1954 
5125,567.0,8189,Zazie dans le métro (1960),Comedy,54494,2546.0,3.0,1525286677.0,Zazie dans le m tro  1960 
5126,318.0,8190,"Americanization of Emily, The (1964)",Comedy|Drama|War,57840,42791.0,4.0,1428826553.0,Americanization of Emily  The  1964 
5127,474.0,8191,Anne of the Thousand Days (1969),Drama,64030,22522.0,4.0,1109599579.0,Anne of the Thousand Days  1969 
5128,387.0,8195,"Avventura, L' (Adventure, The) (1960)",Drama|Mystery|Romance,53619,5165.0,4.0,1117431704.0,Avventura  L   Adventure  The   1960 
5129,387.0,8196,Beyond the Valley of the Dolls (1970),Comedy|Horror,65466,5722.0,3.5,1184652464.0,Beyond the Valley of the Dolls  1970 
5130,105.0,8197,Hiroshima Mon Amour (1959),Drama|Romance|War,52893,5544.0,4.0,1446572822.0,Hiroshima Mon Amour  1959 
5131,140.0,8199,Ugetsu (Ugetsu monogatari) (1953),Drama|Thriller,46478,14696.0,1.0,1117729294.0,Ugetsu  Ugetsu monogatari   1953 
5132,7.0,8207,"Day of the Jackal, The (1973)",Crime|Thriller,69947,4909.0,4.5,1106713442.0,Day of the Jackal  The  1973 
5133,274.0,8225,Night of the Living Dead (1990),Horror,100258,19185.0,4.0,1172008239.0,Night of the Living Dead  1990 
5134,23.0,8228,"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)",Mystery,22111,28257.0,4.0,1107162877.0,Maltese Falcon  The  a k a  Dangerous Female   1931 
5135,474.0,8232,I Love You Again (1940),Comedy|Drama,32617,20643.0,3.5,1085403561.0,I Love You Again  1940 
5136,50.0,8235,Safety Last! (1923),Action|Comedy|Romance,14429,22596.0,3.0,1514239992.0,Safety Last   1923 
5137,580.0,8236,While the City Sleeps (1956),Drama|Film-Noir,49949,36786.0,0.5,1167791433.0,While the City Sleeps  1956 
5138,89.0,8238,Little Murders (1971),Comedy|Crime,67350,27459.0,5.0,1520409130.0,Little Murders  1971 
5139,387.0,8239,Viridiana (1961),Comedy|Drama,55601,4497.0,4.0,1155194252.0,Viridiana  1961 
5140,274.0,8241,Masterminds (1997),Action|Comedy|Thriller,119630,25224.0,4.0,1171491883.0,Masterminds  1997 
5141,50.0,8253,Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro) (1979),Action|Adventure|Animation|Comedy|Crime|Mystery,79833,15371.0,3.5,1523750949.0,Lupin III  The Castle Of Cagliostro  Rupan sansei  Kariosutoro no shiro   1979 
5142,125.0,8254,Arizona Dream (1993),Comedy|Drama|Fantasy|Romance,106307,11044.0,5.0,1474294926.0,Arizona Dream  1993 
5143,301.0,8261,3 Women (Three Women) (1977),Drama,75612,41662.0,4.0,1211379249.0,3 Women  Three Women   1977 
5144,525.0,8264,Grey Gardens (1975),Documentary,73076,17346.0,3.5,1476477370.0,Grey Gardens  1975 
5145,91.0,8266,Purple Rain (1984),Drama|Musical,87957,13763.0,1.5,1112717277.0,Purple Rain  1984 
5146,482.0,8268,Point of No Return (1993),Action|Thriller,107843,10498.0,4.0,1105396905.0,Point of No Return  1993 
5147,387.0,8270,"Hairdresser's Husband, The (Le mari de la coiffeuse) (1990)",Comedy|Drama|Romance,100112,11796.0,3.5,1117355541.0,Hairdresser s Husband  The  Le mari de la coiffeuse   1990 
5148,474.0,8275,College (1927),Comedy,17765,34847.0,3.5,1181348018.0,College  1927 
5149,387.0,8290,Mitchell (1975),Action|Crime,73396,32303.0,1.0,1127137060.0,Mitchell  1975 
5150,474.0,8293,Used People (1992),Comedy|Drama,105706,41779.0,3.5,1085671095.0,Used People  1992 
5151,474.0,8302,"Front Page, The (1931)",Comedy|Drama|Romance,21890,42814.0,3.5,1085749102.0,Front Page  The  1931 
5152,246.0,8327,Dolls (2002),Drama|Romance,330229,870.0,3.5,1354147100.0,Dolls  2002 
5153,474.0,8331,"Man Who Came to Dinner, The (1942)",Comedy,33874,26319.0,4.0,1201833049.0,Man Who Came to Dinner  The  1942 
5154,567.0,8335,Make Way for Tomorrow (1937),Drama,29192,41059.0,3.5,1525285729.0,Make Way for Tomorrow  1937 
5155,474.0,8336,"Major and the Minor, The (1942)",Comedy|Romance,35019,39871.0,3.5,1111412902.0,Major and the Minor  The  1942 
5156,420.0,8337,"Caine Mutiny, The (1954)",Drama|War,46816,10178.0,4.0,1218037243.0,Caine Mutiny  The  1954 
5157,474.0,8338,Black Narcissus (1947),Drama,39192,16391.0,4.0,1112282473.0,Black Narcissus  1947 
5158,74.0,8340,Escape from Alcatraz (1979),Drama|Thriller,79116,10734.0,3.5,1207502384.0,Escape from Alcatraz  1979 
5159,74.0,8341,Oliver Twist (1948),Adventure|Crime|Drama,40662,10949.0,3.5,1207499990.0,Oliver Twist  1948 
5160,7.0,8360,Shrek 2 (2004),Adventure|Animation|Children|Comedy|Musical|Romance,298148,809.0,3.5,1106636782.0,Shrek 2  2004 
5161,18.0,8361,"Day After Tomorrow, The (2004)",Action|Adventure|Drama|Sci-Fi|Thriller,319262,435.0,3.0,1455231973.0,Day After Tomorrow  The  2004 
5162,175.0,8362,Raising Helen (2004),Comedy|Drama|Romance,350028,4599.0,3.5,1234188705.0,Raising Helen  2004 
5163,222.0,8363,Soul Plane (2004),Comedy,367085,12657.0,3.0,1391351869.0,Soul Plane  2004 
5164,221.0,8364,Baadasssss! (How to Get the Man's Foot Outta Your Ass) (2003),Drama,367790,28219.0,3.5,1118246726.0,Baadasssss   How to Get the Man s Foot Outta Your Ass   2003 
5165,68.0,8366,Saved! (2004),Comedy|Drama,332375,13193.0,3.0,1158535504.0,Saved   2004 
5166,7.0,8368,Harry Potter and the Prisoner of Azkaban (2004),Adventure|Fantasy|IMAX,304141,673.0,2.5,1106636592.0,Harry Potter and the Prisoner of Azkaban  2004 
5167,232.0,8369,Mindhunters (2004),Action|Crime|Horror|Mystery|Thriller,297284,16617.0,3.5,1218165533.0,Mindhunters  2004 
5168,23.0,8370,"Blind Swordsman: Zatoichi, The (Zatôichi) (2003)",Action|Comedy|Crime|Drama,363226,246.0,4.0,1107163825.0,Blind Swordsman  Zatoichi  The  Zat ichi   2003 
5169,48.0,8371,"Chronicles of Riddick, The (2004)",Action|Sci-Fi|Thriller,296572,2789.0,4.0,1127128944.0,Chronicles of Riddick  The  2004 
5170,89.0,8372,Garfield: The Movie (2004),Animation|Children|Comedy,356634,8920.0,5.0,1520409025.0,Garfield  The Movie  2004 
5171,7.0,8373,"Stepford Wives, The (2004)",Comedy|Fantasy|Thriller,327162,9890.0,2.0,1108602792.0,Stepford Wives  The  2004 
5172,474.0,8375,"Hunting of the President, The (2004)",Documentary,391225,26254.0,2.5,1106503362.0,Hunting of the President  The  2004 
5173,63.0,8376,Napoleon Dynamite (2004),Comedy,374900,8193.0,2.5,1443200716.0,Napoleon Dynamite  2004 
5174,28.0,8378,"Doctor, The (1991)",Drama,101746,26142.0,4.0,1242290283.0,Doctor  The  1991 
5175,50.0,8379,"Dresser, The (1983)",Drama,85461,42122.0,3.0,1514240037.0,Dresser  The  1983 
